date,symbol,open,high,low,close,target,signal,temp_fc_d_minus1,temp_fc_d,temp_ac_d_plus1,temp_sn_d_minus1,temp_sn_d,temp_sn_d_plus1,CompositeWeatherVariableForecastLDZ(NW),CompositeWeatherVariableForecastLDZ(SC),CompositeWeatherVariableForecastLDZ(SE),WeatherCorrectionFactorForecast(NW),WeatherCorrectionFactorForecast(SC),WeatherCorrectionFactorForecast(SE),closing_linepack_actual,opening_linepack_actual,linepack_hourly_agg_d_plus1,predicted_closing_linepack,demand_cold,demand_warm,demand_actual_ntsd_plus1,demand_forecast_confidence_interval,demand_forecast_nts,demand_ntssn,demand_diff,demand_avg,demand_forecast_error,demand_nts_spread,HDD,CDD,demand_lag1,demand_lag7,dow,dow_0,dow_1,dow_2,dow_3,dow_4,dow_5,dow_6,is_weekend,friday_startup,sin7,cos7,is_holiday,temp_dev_fc_minus1,temp_dev_fc,temp_dev_fc_plus1,lp_closing_diff,lp_closing_pred_error,combo_signal,portfolio
2024-12-01,SAP,4.0264,4.0264,4.0264,0.4808,-0.09400998336106492,0,8.38491,8.50008,8.59769,5.38,5.38,5.38,7.86,7.38,9.26,3.52,3.31,2.62,362.6302185058594,359.8531494140625,361.64,359.6862487792969,297.756199467636,171.397024893091,2166812004.0,9.24,217.1253967285156,240.112097020211,-126.35917457454502,234.5766121803635,2166811786.8746033,-22.9867002916954,56.49992,0.0,0.9645,1.044,6,False,False,False,False,False,False,True,1,0.0,-0.7818314824680299,0.6234898018587334,0,3.0049099999999997,3.1200800000000006,3.21769,2.777069091796875,2.9439697265625,0,2.2616619831850264
2024-12-01,SAP,4.0264,4.0264,4.0264,0.4808,-0.09400998336106492,0,8.38491,8.50008,8.59769,5.38,5.38,5.38,7.86,7.38,9.26,3.52,3.31,2.62,362.6302185058594,359.8531494140625,361.64,359.6862487792969,297.756199467636,171.397024893091,2166812004.0,9.24,217.1253967285156,240.112097020211,-126.35917457454502,234.5766121803635,2166811786.8746033,-22.9867002916954,56.49992,0.0,0.4808,1.011,6,False,False,False,False,False,False,True,1,0.0,-0.7818314824680299,0.6234898018587334,0,3.0049099999999997,3.1200800000000006,3.21769,2.777069091796875,2.9439697265625,0,2.2616619831850264
2024-12-02,SAP,4.1088,4.1088,4.1088,0.4356,0.029843893480257178,1,6.58344,6.805,6.97964,5.31,5.31,5.31,5.92,4.87,8.25,1.63,0.86,1.7,363.1456298828125,362.6302185058594,360.76,362.0818786621094,328.985346987636,195.053002016182,2368788098.0,9.24,242.59765625,268.063590295456,-133.93234497145397,262.019174501909,2368787855.4023438,-25.46593404545598,58.195,0.0,0.4356,1.0269,0,True,False,False,False,False,False,False,0,0.0,0.0,1.0,0,1.2734400000000008,1.495,1.6696400000000002,0.515411376953125,1.063751220703125,1,2.2616619831850264
2024-12-02,SAP,4.1088,4.1088,4.1088,0.4356,0.029843893480257178,1,6.58344,6.805,6.97964,5.31,5.31,5.31,5.92,4.87,8.25,1.63,0.86,1.7,363.1456298828125,362.6302185058594,360.76,362.0818786621094,328.985346987636,195.053002016182,2368788098.0,9.24,242.59765625,268.063590295456,-133.93234497145397,262.019174501909,2368787855.4023438,-25.46593404545598,58.195,0.0,0.4808,1.011,0,True,False,False,False,False,False,False,0,0.0,0.0,1.0,0,1.2734400000000008,1.495,1.6696400000000002,0.515411376953125,1.063751220703125,1,2.3291587824995474
2024-12-03,SAP,4.1308,4.1308,4.1308,0.4486,-0.06665180561747652,0,5.44932,5.39813,5.44372,5.27,5.27,5.27,4.2,3.44,6.92,0.12,-0.29,0.54,360.8577575683594,363.1456298828125,360.01,361.3621826171875,330.282654545273,196.027370912273,3028847620.0,9.24,302.3959045410156,268.828348475322,-134.25528363299998,263.155012728773,3028847317.6040955,33.56755606569362,59.60187,0.0,0.4356,1.0269,1,False,True,False,False,False,False,False,0,0.0,0.7818314824680298,0.6234898018587336,0,0.1793200000000006,0.12813000000000052,0.17372000000000032,-2.287872314453125,-0.504425048828125,1,2.3986699491030694
2024-12-03,SAP,4.1308,4.1308,4.1308,0.4486,-0.06665180561747652,0,5.44932,5.39813,5.44372,5.27,5.27,5.27,4.2,3.44,6.92,0.12,-0.29,0.54,360.8577575683594,363.1456298828125,360.01,361.3621826171875,330.282654545273,196.027370912273,3028847620.0,9.24,302.3959045410156,268.828348475322,-134.25528363299998,263.155012728773,3028847317.6040955,33.56755606569362,59.60187,0.0,0.4486,0.9645,1,False,True,False,False,False,False,False,0,0.0,0.7818314824680298,0.6234898018587336,0,0.1793200000000006,0.12813000000000052,0.17372000000000032,-2.287872314453125,-0.504425048828125,1,2.238794265914969
2024-12-04,SAP,4.0296,4.0296,4.0296,0.4187,-0.023405779794602455,0,5.43128,5.32457,5.3434,5.25,5.25,5.25,4.3,3.8,6.83,0.06,-0.08,0.34,359.8004150390625,360.8577575683594,355.59,360.23443603515625,331.578091810909,196.689644612727,2867328226.0,9.24,280.2568664550781,268.383191728022,-134.88844719818198,264.13386821181797,2867327945.7431335,11.873674727056141,59.67543,0.0,0.4486,0.9645,2,False,False,True,False,False,False,False,0,0.0,0.9749279121818236,-0.22252093395631434,0,0.1812800000000001,0.07456999999999958,0.09339999999999993,-1.057342529296875,-0.43402099609375,0,2.0895745856856833
2024-12-04,SAP,4.0296,4.0296,4.0296,0.4187,-0.023405779794602455,0,5.43128,5.32457,5.3434,5.25,5.25,5.25,4.3,3.8,6.83,0.06,-0.08,0.34,359.8004150390625,360.8577575683594,355.59,360.23443603515625,331.578091810909,196.689644612727,2867328226.0,9.24,280.2568664550781,268.383191728022,-134.88844719818198,264.13386821181797,2867327945.7431335,11.873674727056141,59.67543,0.0,0.4187,0.4808,2,False,False,True,False,False,False,False,0,0.0,0.9749279121818236,-0.22252093395631434,0,0.1812800000000001,0.07456999999999958,0.09339999999999993,-1.057342529296875,-0.43402099609375,0,2.0895745856856833
2024-12-05,SAP,3.9529,3.9529,3.9529,0.4089,0.003423820004891276,1,6.68941,6.80662,6.95696,5.23,5.23,5.23,5.07,4.67,8.27,0.83,0.81,1.8,360.61627197265625,359.8004150390625,358.97,358.7430725097656,332.849474580727,197.173874879636,2485319030.0,9.24,241.66387939453125,268.861049188406,-135.67559970109102,265.01167473018154,2485318788.3361206,-27.197169793874764,58.19338,0.0,0.4187,0.4808,3,False,False,False,True,False,False,False,0,0.0,0.43388373911755823,-0.900968867902419,0,1.4594099999999992,1.5766199999999992,1.7269599999999992,0.81585693359375,1.873199462890625,0,2.0895745856856833
2024-12-05,SAP,3.9529,3.9529,3.9529,0.4089,0.003423820004891276,1,6.68941,6.80662,6.95696,5.23,5.23,5.23,5.07,4.67,8.27,0.83,0.81,1.8,360.61627197265625,359.8004150390625,358.97,358.7430725097656,332.849474580727,197.173874879636,2485319030.0,9.24,241.66387939453125,268.861049188406,-135.67559970109102,265.01167473018154,2485318788.3361206,-27.197169793874764,58.19338,0.0,0.4089,0.4356,3,False,False,False,True,False,False,False,0,0.0,0.43388373911755823,-0.900968867902419,0,1.4594099999999992,1.5766199999999992,1.7269599999999992,0.81585693359375,1.873199462890625,0,2.0895745856856833
2024-12-06,SAP,3.9532,3.9532,3.9532,0.4103,0.03412137460394837,1,6.01964,6.14411,6.29342,5.22,5.22,5.22,4.77,3.61,7.72,0.52,-0.26,1.27,359.8659973144531,360.61627197265625,356.47,359.3063049316406,331.026860842364,194.552341444727,2463712786.0,9.24,243.72129821777344,266.004773157923,-136.47451939763698,262.7896011435455,2463712542.278702,-22.283474940149574,58.85589,0.0,0.4089,0.4356,4,False,False,False,False,True,False,False,0,0.5,-0.433883739117558,-0.9009688679024191,0,0.7996400000000001,0.9241100000000007,1.0734200000000005,-0.750274658203125,0.5596923828125,1,2.0895745856856833
2024-12-06,SAP,3.9532,3.9532,3.9532,0.4103,0.03412137460394837,1,6.01964,6.14411,6.29342,5.22,5.22,5.22,4.77,3.61,7.72,0.52,-0.26,1.27,359.8659973144531,360.61627197265625,356.47,359.3063049316406,331.026860842364,194.552341444727,2463712786.0,9.24,243.72129821777344,266.004773157923,-136.47451939763698,262.7896011435455,2463712542.278702,-22.283474940149574,58.85589,0.0,0.4103,0.4486,4,False,False,False,False,True,False,False,0,0.5,-0.433883739117558,-0.9009688679024191,0,0.7996400000000001,0.9241100000000007,1.0734200000000005,-0.750274658203125,0.5596923828125,1,2.160873742886755
2024-12-07,SAP,3.9565,3.9565,3.9565,0.4243,-0.032524157435776635,0,4.05432,4.32021,4.46766,5.2,5.2,5.2,2.29,3.09,5.71,-1.95,-0.75,-0.73,360.8019409179688,359.8659973144531,358.54,358.8616027832031,308.196944212364,177.694518138545,2377663849.0,9.24,233.232177734375,246.169119577951,-130.50242607381898,242.94573117545448,2377663615.7678223,-12.936941843575994,60.67979,0.0,0.4103,0.4486,5,False,False,False,False,False,True,False,1,0.0,-0.9749279121818236,-0.2225209339563146,0,-1.1456800000000005,-0.8797899999999998,-0.7323399999999998,0.9359436035156818,1.9403381347656818,0,2.23460572533963
2024-12-07,SAP,3.9565,3.9565,3.9565,0.4243,-0.032524157435776635,0,4.05432,4.32021,4.46766,5.2,5.2,5.2,2.29,3.09,5.71,-1.95,-0.75,-0.73,360.8019409179688,359.8659973144531,358.54,358.8616027832031,308.196944212364,177.694518138545,2377663849.0,9.24,233.232177734375,246.169119577951,-130.50242607381898,242.94573117545448,2377663615.7678223,-12.936941843575994,60.67979,0.0,0.4243,0.4187,5,False,False,False,False,False,True,False,1,0.0,-0.9749279121818236,-0.2225209339563146,0,-1.1456800000000005,-0.8797899999999998,-0.7323399999999998,0.9359436035156818,1.9403381347656818,0,2.23460572533963
2024-12-08,SAP,3.9677,3.9677,3.9677,0.4105,0.09646772228989042,1,4.61787,4.75714,4.83946,5.16,5.16,5.16,3.82,4.01,6.08,-0.4,0.15,-0.32,360.3556823730469,360.8019409179688,357.78,359.8706359863281,306.425666714909,175.725683474182,2387080343.0,9.24,237.13427734375,244.469060243402,-130.69998324072702,241.07567509454552,2387080105.8657227,-7.334782899651998,60.24286,0.0,0.4243,0.4187,6,False,False,False,False,False,False,True,1,0.0,-0.7818314824680299,0.6234898018587334,0,-0.5421300000000002,-0.40286000000000044,-0.32054000000000027,-0.44625854492193184,0.48504638671875,0,2.23460572533963
2024-12-08,SAP,3.9677,3.9677,3.9677,0.4105,0.09646772228989042,1,4.61787,4.75714,4.83946,5.16,5.16,5.16,3.82,4.01,6.08,-0.4,0.15,-0.32,360.3556823730469,360.8019409179688,357.78,359.8706359863281,306.425666714909,175.725683474182,2387080343.0,9.24,237.13427734375,244.469060243402,-130.69998324072702,241.07567509454552,2387080105.8657227,-7.334782899651998,60.24286,0.0,0.4105,0.4089,6,False,False,False,False,False,False,True,1,0.0,-0.7818314824680299,0.6234898018587334,0,-0.5421300000000002,-0.40286000000000044,-0.32054000000000027,-0.44625854492193184,0.48504638671875,0,2.23460572533963
2024-12-09,SAP,3.877,3.877,3.877,0.4501,-0.029104643412575015,0,4.83608,4.91811,4.98066,5.1,5.1,5.1,4.66,2.18,6.3,0.5,-1.65,-0.03,362.7192077636719,360.3556823730469,359.4,362.63128662109375,339.052769949545,199.448639575091,2728626529.0,9.24,275.4660339355469,273.127773180722,-139.604130374454,269.250704762318,2728626253.533966,2.338260754824887,60.08189,0.0,0.4501,0.4103,0,True,False,False,False,False,False,False,0,0.0,0.0,1.0,0,-0.2639199999999997,-0.18188999999999922,-0.11933999999999934,2.363525390625,0.087921142578125,0,2.23460572533963
2024-12-09,SAP,3.877,3.877,3.877,0.4501,-0.029104643412575015,0,4.83608,4.91811,4.98066,5.1,5.1,5.1,4.66,2.18,6.3,0.5,-1.65,-0.03,362.7192077636719,360.3556823730469,359.4,362.63128662109375,339.052769949545,199.448639575091,2728626529.0,9.24,275.4660339355469,273.127773180722,-139.604130374454,269.250704762318,2728626253.533966,2.338260754824887,60.08189,0.0,0.4105,0.4089,0,True,False,False,False,False,False,False,0,0.0,0.0,1.0,0,-0.2639199999999997,-0.18188999999999922,-0.11933999999999934,2.363525390625,0.087921142578125,0,2.23460572533963
2024-12-10,SAP,3.8236,3.8236,3.8236,0.437,-0.0013729977116704317,0,4.53376,4.3776,4.47613,5.02,5.02,5.02,4.26,0.59,5.78,0.18,-3.19,-0.47,361.1798095703125,362.7192077636719,359.27,361.81689453125,340.383801564091,199.684912189364,3266221449.0,9.24,324.4683837890625,274.516812169128,-140.698889374727,270.03435687672754,3266221124.531616,49.9515716199345,60.6224,0.0,0.4501,0.4103,1,False,True,False,False,False,False,False,0,0.0,0.7818314824680298,0.6234898018587336,0,-0.48623999999999956,-0.6423999999999994,-0.5438699999999992,-1.539398193359375,-0.6370849609375,1,2.23460572533963
2024-12-10,SAP,3.8236,3.8236,3.8236,0.437,-0.0013729977116704317,0,4.53376,4.3776,4.47613,5.02,5.02,5.02,4.26,0.59,5.78,0.18,-3.19,-0.47,361.1798095703125,362.7192077636719,359.27,361.81689453125,340.383801564091,199.684912189364,3266221449.0,9.24,324.4683837890625,274.516812169128,-140.698889374727,270.03435687672754,3266221124.531616,49.9515716199345,60.6224,0.0,0.437,0.4243,1,False,True,False,False,False,False,False,0,0.0,0.7818314824680298,0.6234898018587336,0,-0.48623999999999956,-0.6423999999999994,-0.5438699999999992,-1.539398193359375,-0.6370849609375,1,2.2315376167922527
2024-12-11,SAP,3.8132,3.8132,3.8132,0.4364,-0.02108157653528875,0,4.45985,4.21567,4.3632,4.93,4.93,4.93,3.9,0.02,5.72,-0.07,-3.65,-0.46,361.58740234375,361.1798095703125,359.66,362.4336242675781,341.681090894909,199.734766049273,3486015391.0,9.24,349.236328125,274.944808250083,-141.946324845636,270.707928472091,3486015041.763672,74.29151987491701,60.78433,0.0,0.437,0.4243,2,False,False,True,False,False,False,False,0,0.0,0.9749279121818236,-0.22252093395631434,0,-0.4701499999999994,-0.7143299999999995,-0.5667999999999997,0.4075927734375,-0.846221923828125,0,2.2284737207508907
2024-12-11,SAP,3.8132,3.8132,3.8132,0.4364,-0.02108157653528875,0,4.45985,4.21567,4.3632,4.93,4.93,4.93,3.9,0.02,5.72,-0.07,-3.65,-0.46,361.58740234375,361.1798095703125,359.66,362.4336242675781,341.681090894909,199.734766049273,3486015391.0,9.24,349.236328125,274.944808250083,-141.946324845636,270.707928472091,3486015041.763672,74.29151987491701,60.78433,0.0,0.4364,0.4105,2,False,False,True,False,False,False,False,0,0.0,0.9749279121818236,-0.22252093395631434,0,-0.4701499999999994,-0.7143299999999995,-0.5667999999999997,0.4075927734375,-0.846221923828125,0,2.2284737207508907
2024-12-12,SAP,3.6692,3.6692,3.6692,0.4272,0.0435393258426966,1,4.85902,4.58061,4.67016,4.83,4.83,4.83,4.46,0.62,6.03,0.61,-2.94,-0.06,364.9134216308594,361.58740234375,362.72,364.9048156738281,343.055456815818,200.628182047636,3417366679.0,9.24,340.733154296875,276.703766446081,-142.427274768182,271.841819431727,3417366338.2668457,64.02938785079402,60.41939,0.0,0.4364,0.4105,3,False,False,False,True,False,False,False,0,0.0,0.43388373911755823,-0.900968867902419,0,0.029020000000000046,-0.24939,-0.15983999999999998,3.326019287109375,0.00860595703125,0,2.2284737207508907
2024-12-12,SAP,3.6692,3.6692,3.6692,0.4272,0.0435393258426966,1,4.85902,4.58061,4.67016,4.83,4.83,4.83,4.46,0.62,6.03,0.61,-2.94,-0.06,364.9134216308594,361.58740234375,362.72,364.9048156738281,343.055456815818,200.628182047636,3417366679.0,9.24,340.733154296875,276.703766446081,-142.427274768182,271.841819431727,3417366338.2668457,64.02938785079402,60.41939,0.0,0.4272,0.4501,3,False,False,False,True,False,False,False,0,0.0,0.43388373911755823,-0.900968867902419,0,0.029020000000000046,-0.24939,-0.15983999999999998,3.326019287109375,0.00860595703125,0,2.2284737207508907
2024-12-13,SAP,3.5546,3.5546,3.5546,0.4458,-0.042844324809331424,0,4.67329,4.22743,4.30595,4.73,4.73,4.73,3.99,1.75,4.95,0.25,-1.68,-1.07,366.650634765625,364.9134216308594,363.89,366.668701171875,341.031551400909,197.947757931818,3193272097.0,9.24,318.7466125488281,274.976513110935,-143.083793469091,269.4896546663635,3193271778.2533875,43.77009943789312,60.77257,0.0,0.4272,0.4501,4,False,False,False,False,True,False,False,0,0.5,-0.433883739117558,-0.9009688679024191,0,-0.056710000000000704,-0.5025700000000004,-0.42405000000000026,1.737213134765625,-0.01806640625,0,2.2284737207508907
2024-12-13,SAP,3.5546,3.5546,3.5546,0.4458,-0.042844324809331424,0,4.67329,4.22743,4.30595,4.73,4.73,4.73,3.99,1.75,4.95,0.25,-1.68,-1.07,366.650634765625,364.9134216308594,363.89,366.668701171875,341.031551400909,197.947757931818,3193272097.0,9.24,318.7466125488281,274.976513110935,-143.083793469091,269.4896546663635,3193271778.2533875,43.77009943789312,60.77257,0.0,0.4458,0.437,4,False,False,False,False,True,False,False,0,0.5,-0.433883739117558,-0.9009688679024191,0,-0.056710000000000704,-0.5025700000000004,-0.42405000000000026,1.737213134765625,-0.01806640625,0,2.2284737207508907
2024-12-14,SAP,3.3634,3.3634,3.3634,0.4267,0.0630419498476682,1,4.4807,4.63367,4.65635,4.66,4.66,4.66,4.13,2.96,5.35,0.48,-0.36,-0.62,358.28924560546875,366.650634765625,357.04,357.7399597167969,317.421151274364,181.258886241545,2543838484.0,9.24,253.2190704345703,255.109106976985,-136.16226503281896,249.3400187579545,2543838230.7809296,-1.8900365424146912,60.36633,0.0,0.4458,0.437,5,False,False,False,False,False,True,False,1,0.0,-0.9749279121818236,-0.2225209339563146,0,-0.17930000000000046,-0.026329999999999742,-0.003650000000000375,-8.36138916015625,0.549285888671875,0,2.2284737207508907
2024-12-14,SAP,3.3634,3.3634,3.3634,0.4267,0.0630419498476682,1,4.4807,4.63367,4.65635,4.66,4.66,4.66,4.13,2.96,5.35,0.48,-0.36,-0.62,358.28924560546875,366.650634765625,357.04,357.7399597167969,317.421151274364,181.258886241545,2543838484.0,9.24,253.2190704345703,255.109106976985,-136.16226503281896,249.3400187579545,2543838230.7809296,-1.8900365424146912,60.36633,0.0,0.4267,0.4364,5,False,False,False,False,False,True,False,1,0.0,-0.9749279121818236,-0.2225209339563146,0,-0.17930000000000046,-0.026329999999999742,-0.003650000000000375,-8.36138916015625,0.549285888671875,0,2.2284737207508907
2024-12-15,SAP,3.3434,3.3434,3.3434,0.4536,-0.015211640211640232,0,6.52081,6.41746,6.50955,4.62,4.62,4.62,5.77,5.05,7.07,2.16,1.77,1.15,360.773193359375,358.28924560546875,358.94,359.4721069335937,315.358686729091,179.889103216,2427109444.0,9.24,236.90956115722656,253.265280021409,-135.469583513091,247.6238949725455,2427109207.090439,-16.35571886418245,58.58254,0.0,0.4267,0.4364,6,False,False,False,False,False,False,True,1,0.0,-0.7818314824680299,0.6234898018587334,0,1.9008099999999999,1.79746,1.8895499999999998,2.48394775390625,1.3010864257813068,0,2.2284737207508907
2024-12-15,SAP,3.3434,3.3434,3.3434,0.4536,-0.015211640211640232,0,6.52081,6.41746,6.50955,4.62,4.62,4.62,5.77,5.05,7.07,2.16,1.77,1.15,360.773193359375,358.28924560546875,358.94,359.4721069335937,315.358686729091,179.889103216,2427109444.0,9.24,236.90956115722656,253.265280021409,-135.469583513091,247.6238949725455,2427109207.090439,-16.35571886418245,58.58254,0.0,0.4536,0.4272,6,False,False,False,False,False,False,True,1,0.0,-0.7818314824680299,0.6234898018587334,0,1.9008099999999999,1.79746,1.8895499999999998,2.48394775390625,1.3010864257813068,0,2.2284737207508907
2024-12-16,SAP,3.3317,3.3317,3.3317,0.4467,-0.034027311394671966,0,6.98966,6.96031,7.10706,4.61,4.61,4.61,6.24,6.03,7.65,2.63,2.74,1.75,363.5821533203125,360.773193359375,360.88,363.31353759765625,348.377947280727,205.145021802545,2214231484.0,9.24,226.0696258544922,282.244144801902,-143.23292547818204,276.76148454163604,2214231257.930374,-56.17451894740981,58.03969,0.0,0.4467,0.4458,0,True,False,False,False,False,False,False,0,0.0,0.0,1.0,0,2.3796599999999994,2.3503099999999995,2.4970599999999994,2.8089599609375,0.26861572265625,1,2.2284737207508907
2024-12-16,SAP,3.3317,3.3317,3.3317,0.4467,-0.034027311394671966,0,6.98966,6.96031,7.10706,4.61,4.61,4.61,6.24,6.03,7.65,2.63,2.74,1.75,363.5821533203125,360.773193359375,360.88,363.31353759765625,348.377947280727,205.145021802545,2214231484.0,9.24,226.0696258544922,282.244144801902,-143.23292547818204,276.76148454163604,2214231257.930374,-56.17451894740981,58.03969,0.0,0.4536,0.4272,0,True,False,False,False,False,False,False,0,0.0,0.0,1.0,0,2.3796599999999994,2.3503099999999995,2.4970599999999994,2.8089599609375,0.26861572265625,1,2.152644751520057
2024-12-17,SAP,3.4344,3.4344,3.4344,0.4315,0.00046349942062562377,1,6.89511,6.60281,6.64205,4.56,4.56,4.56,6.01,6.12,7.4,2.45,2.84,1.56,356.8392333984375,363.5821533203125,354.83,358.8236083984375,349.683554882727,206.428566084545,2354281387.0,9.24,232.072998046875,283.456215778104,-143.25498879818198,278.056060483636,2354281154.927002,-51.383217731229024,58.39719,0.0,0.4467,0.4458,1,False,True,False,False,False,False,False,0,0.0,0.7818314824680298,0.6234898018587336,0,2.3351100000000002,2.0428100000000002,2.0820500000000006,-6.742919921875,-1.984375,1,2.0793960382379777
2024-12-17,SAP,3.4344,3.4344,3.4344,0.4315,0.00046349942062562377,1,6.89511,6.60281,6.64205,4.56,4.56,4.56,6.01,6.12,7.4,2.45,2.84,1.56,356.8392333984375,363.5821533203125,354.83,358.8236083984375,349.683554882727,206.428566084545,2354281387.0,9.24,232.072998046875,283.456215778104,-143.25498879818198,278.056060483636,2354281154.927002,-51.383217731229024,58.39719,0.0,0.4315,0.4267,1,False,True,False,False,False,False,False,0,0.0,0.7818314824680298,0.6234898018587336,0,2.3351100000000002,2.0428100000000002,2.0820500000000006,-6.742919921875,-1.984375,1,2.0803598370969523
2024-12-18,SAP,3.3886,3.3886,3.3886,0.4317,-0.017373175816539188,0,7.78346,7.6671,7.77696,4.51,4.51,4.51,6.22,5.53,8.93,2.72,2.26,3.16,358.2681884765625,356.8392333984375,356.19,355.1374816894531,350.835205672,207.257681818545,2109831484.0,9.24,217.0257110595703,283.128391650159,-143.57752385345498,279.0464437452725,2109831266.974289,-66.1026805905887,57.3329,0.0,0.4315,0.4267,2,False,False,True,False,False,False,False,0,0.0,0.9749279121818236,-0.22252093395631434,0,3.27346,3.1571,3.26696,1.428955078125,3.130706787109375,1,2.0813240826761397
2024-12-18,SAP,3.3886,3.3886,3.3886,0.4317,-0.017373175816539188,0,7.78346,7.6671,7.77696,4.51,4.51,4.51,6.22,5.53,8.93,2.72,2.26,3.16,358.2681884765625,356.8392333984375,356.19,355.1374816894531,350.835205672,207.257681818545,2109831484.0,9.24,217.0257110595703,283.128391650159,-143.57752385345498,279.0464437452725,2109831266.974289,-66.1026805905887,57.3329,0.0,0.4317,0.4536,2,False,False,True,False,False,False,False,0,0.0,0.9749279121818236,-0.22252093395631434,0,3.27346,3.1571,3.26696,1.428955078125,3.130706787109375,1,2.04516487345661
2024-12-20,SAP,3.7071,3.7071,3.7071,0.4457,0.0161543639219206,1,5.14953,5.07572,5.18145,4.49,4.49,4.49,4.25,4.15,6.19,0.78,0.94,0.45,357.02716064453125,357.9259338378906,353.62,358.07037353515625,327.378609710727,187.034402288182,2351228690.0,9.24,233.93685913085935,259.728173511616,-140.344207422545,257.2065059994545,2351228456.063141,-25.79131438075663,59.92428,0.0,0.4242,0.4467,4,False,False,False,False,True,False,False,0,0.5,-0.433883739117558,-0.9009688679024191,0,0.6595300000000002,0.5857199999999994,0.6914499999999997,-0.898773193359375,-1.043212890625,0,2.009633864536238
2024-12-20,SAP,3.7071,3.7071,3.7071,0.4457,0.0161543639219206,1,5.14953,5.07572,5.18145,4.49,4.49,4.49,4.25,4.15,6.19,0.78,0.94,0.45,357.02716064453125,357.9259338378906,353.62,358.07037353515625,327.378609710727,187.034402288182,2351228690.0,9.24,233.93685913085935,259.728173511616,-140.344207422545,257.2065059994545,2351228456.063141,-25.79131438075663,59.92428,0.0,0.4457,0.4315,4,False,False,False,False,True,False,False,0,0.5,-0.433883739117558,-0.9009688679024191,0,0.6595300000000002,0.5857199999999994,0.6914499999999997,-0.898773193359375,-1.043212890625,0,2.009633864536238
2024-12-21,SAP,3.6867,3.6867,3.6867,0.4529,-0.009494369618017307,0,5.23676,5.27671,5.40267,4.45,4.45,4.45,3.99,3.52,6.43,0.57,0.37,0.71,356.37847900390625,357.02716064453125,354.88,356.3373413085937,306.763973783,174.833546039545,2349202809.0,9.24,227.7711181640625,243.201535508103,-131.93042774345497,240.7987599112725,2349202581.228882,-15.430417344040507,59.72329,0.0,0.4457,0.4315,5,False,False,False,False,False,True,False,1,0.0,-0.9749279121818236,-0.2225209339563146,0,0.7867600000000001,0.8267099999999994,0.9526699999999995,-0.648681640625,0.04113769531255684,0,2.009633864536238
2024-12-21,SAP,3.6867,3.6867,3.6867,0.4529,-0.009494369618017307,0,5.23676,5.27671,5.40267,4.45,4.45,4.45,3.99,3.52,6.43,0.57,0.37,0.71,356.37847900390625,357.02716064453125,354.88,356.3373413085937,306.763973783,174.833546039545,2349202809.0,9.24,227.7711181640625,243.201535508103,-131.93042774345497,240.7987599112725,2349202581.228882,-15.430417344040507,59.72329,0.0,0.4529,0.4317,5,False,False,False,False,False,True,False,1,0.0,-0.9749279121818236,-0.2225209339563146,0,0.7867600000000001,0.8267099999999994,0.9526699999999995,-0.648681640625,0.04113769531255684,0,2.009633864536238
2024-12-22,SAP,3.731,3.731,3.731,0.4486,0.0376727596968347,1,3.80952,3.92301,4.04416,4.45,4.45,4.45,2.66,2.76,5.26,-0.75,-0.38,-0.46,356.39410400390625,356.37847900390625,354.54,356.4321594238281,308.491304475909,175.701819954091,2358651677.0,9.24,233.32400512695312,244.423256073444,-132.78948452181797,242.096562215,2358651443.675995,-11.099250946490884,61.07699,0.0,0.4529,0.4317,6,False,False,False,False,False,False,True,1,0.0,-0.7818314824680299,0.6234898018587334,0,-0.6404800000000002,-0.5269900000000001,-0.4058400000000004,0.015625,-0.038055419921875,0,2.009633864536238
2024-12-22,SAP,3.731,3.731,3.731,0.4486,0.0376727596968347,1,3.80952,3.92301,4.04416,4.45,4.45,4.45,2.66,2.76,5.26,-0.75,-0.38,-0.46,356.39410400390625,356.37847900390625,354.54,356.4321594238281,308.491304475909,175.701819954091,2358651677.0,9.24,233.32400512695312,244.423256073444,-132.78948452181797,242.096562215,2358651443.675995,-11.099250946490884,61.07699,0.0,0.4486,0.4242,6,False,False,False,False,False,False,True,1,0.0,-0.7818314824680299,0.6234898018587334,0,-0.6404800000000002,-0.5269900000000001,-0.4058400000000004,0.015625,-0.038055419921875,0,2.009633864536238
2024-12-23,SAP,3.8165,3.8165,3.8165,0.4655,-0.027282491944146225,0,4.92351,4.81838,4.83106,4.45,4.45,4.45,4.29,4.47,5.61,0.87,1.35,-0.12,356.9444580078125,356.39410400390625,352.96,357.4294128417969,332.325123705909,189.102497912727,2494726154.0,9.24,244.945556640625,262.130714679526,-143.222625793182,260.713810809318,2494725909.0544434,-17.185158038901022,60.18162,0.0,0.4486,0.4242,0,True,False,False,False,False,False,False,0,0.0,0.0,1.0,0,0.4735100000000001,0.36838000000000015,0.38105999999999973,0.55035400390625,-0.484954833984375,0,2.009633864536238
