date,symbol,open,high,low,close,target,signal,temp_fc_d_minus1,temp_fc_d,temp_ac_d_plus1,temp_sn_d_minus1,temp_sn_d,temp_sn_d_plus1,CompositeWeatherVariableForecastLDZ(NW),CompositeWeatherVariableForecastLDZ(SC),CompositeWeatherVariableForecastLDZ(SE),WeatherCorrectionFactorForecast(NW),WeatherCorrectionFactorForecast(SC),WeatherCorrectionFactorForecast(SE),closing_linepack_actual,opening_linepack_actual,linepack_hourly_agg_d_plus1,predicted_closing_linepack,demand_cold,demand_warm,demand_actual_ntsd_plus1,demand_forecast_confidence_interval,demand_forecast_nts,demand_ntssn,demand_diff,demand_avg,demand_forecast_error,demand_nts_spread,HDD,CDD,demand_lag1,demand_lag7,dow,dow_0,dow_1,dow_2,dow_3,dow_4,dow_5,dow_6,is_weekend,friday_startup,sin7,cos7,is_holiday,temp_dev_fc_minus1,temp_dev_fc,temp_dev_fc_plus1,lp_closing_diff,lp_closing_pred_error,combo_signal,portfolio,market_regime,smooth_signal,stable_signal,signal_change,buy_signal_start,sell_signal_start,consecutive_buy_days,consecutive_sell_days,persistent_signal,position_size,sized_signal,high_low,high_close,low_close,tr,atr,stop_loss_pct,return_1d,return_3d,return_5d,return_std_5d,day_of_week,volatility_10d,trend_10d,vol_regime_change,trend_strength,trend_direction,enhanced_signal,final_signal,enhanced_portfolio,enhanced_return,volatility_5d,volatility_ratio,volatile_market,adaptive_stop_loss,holding_days,profit_target,signal_conviction,conviction_multiplier,improved_position_size,improved_signal,improved_final_signal,is_downtrend,reversal_signal,v2_portfolio,v2_return,year,month,month_name
2024-08-23,SAP,2.9159,2.9159,2.9159,1.4413,0.0237285783667522,1,14.796,14.7443,14.814,14.84,14.84,14.84,13.76,12.71,15.69,-0.49,-0.91,0.23,330.9783026591776,329.0937474804564,330.12,330.3420396251637,123.554644873182,101.656080705909,956261459.0,9.24,147.91138186291266,197.411822181818,-21.898564167273,112.6053627895455,956261311.0886182,-49.50044031890533,50.2557,0.0,1.3506,1.3058,4,False,False,False,False,True,False,False,0,0.5,-0.433883739117558,-0.9009688679024191,0,-0.0440000000000004,-0.095699999999999,-0.0259999999999998,1.8845551787212005,0.6362630340138935,1,1.0114531090057186,Low Vol / Uptrend,1.0,1,0.0,0,0,50,0,1,1.0,1.0,0.0,0.0907,1.5653,1.5653,1.5765785714285714,0.05,0.0671553383681327,-0.0036465458642137,0.0144634063409887,0.0502518430432264,4,0.0404630794189619,0.0225002171451916,0,0.5560678393312666,1.0,1.0,1.0,0.7433759908457873,0.011864289183376,0.049435649169903464,1.221747081037456,1,0.06,3,0.05,0.6,0.7,0.7,1.0,0.7,0,1,0.967188542607239,0.01661000485672659,2024,8,Aug
2024-08-24,SAP,2.7332,2.7332,2.7332,1.4755,-0.0145713317519485,0,14.3281,14.3041,14.3661,14.81,14.81,14.81,13.65,12.58,14.98,-0.57,-1.01,-0.46,329.90695896747434,330.9783026591776,329.75,329.60136638240215,114.998100014455,93.6900121816364,978219296.0,9.24,154.2984124548646,189.517473018182,-21.3080878328186,104.34405609804573,978219141.7015876,-35.219060563317385,50.6959,0.0,1.4413,1.2934,5,False,False,False,False,False,True,False,1,0.0,-0.9749279121818236,-0.2225209339563146,0,-0.4819000000000013,-0.5059000000000005,-0.443900000000001,-1.0713436917032482,0.3055925850721905,1,1.035453453367056,Low Vol / Uptrend,1.0,1,0.0,0,0,51,0,1,1.0,1.0,0.0,0.0342,1.2919,1.2919,1.5550857142857144,0.05,0.0237285783667522,0.0180740017266545,0.0123698667662121,0.0494356491699034,5,0.0421426407827753,0.0190508176619941,1,0.4520556212932101,1.0,1.0,1.0,0.7379600017562636,-0.0072856658759742,0.04567649234855841,1.083854535457291,0,0.06,4,0.05,0.6,0.7,0.7,1.0,0.7,0,0,0.9573232850225294,-0.01019993222636395,2024,8,Aug
2024-08-25,SAP,2.7715,2.7715,2.7715,1.454,-0.0367262723521319,0,14.2473,14.1937,14.2708,14.79,14.79,14.79,13.38,12.03,15.02,-0.8,-1.54,-0.4,327.666103088977,329.90695896747434,327.27,327.90027734079405,114.534592352727,92.883597316,944740686.0,9.24,155.1135063460313,188.913105409091,-21.650995036727,103.7090948343635,944740530.8864936,-33.7995990630597,50.8063,0.0,1.4755,1.3481,6,False,False,False,False,False,False,True,1,0.0,-0.7818314824680299,0.6234898018587334,0,-0.5427,-0.5962999999999994,-0.5191999999999997,-2.240855878497314,-0.2341742518170235,1,1.0203655175843438,Low Vol / Uptrend,1.0,1,0.0,0,0,52,0,1,1.0,1.0,0.0,0.0215,1.296,1.296,1.5250428571428571,0.05,-0.0145713317519485,0.0254375283276454,-0.0003564781955675,0.0456764923485584,6,0.0402058422397273,0.0077543546071155,0,0.1928663640691866,1.0,1.0,1.0,0.7244087417515235,-0.0183631361760659,0.04465538328993537,1.1106690172954887,0,0.06,5,0.05,0.6,0.7,0.7,1.0,0.7,0,0,0.9327120440361869,-0.02570839064649233,2024,8,Aug
2024-08-26,SAP,2.8463,2.8463,2.8463,1.4006,0.0363415678994716,1,14.6682,14.6281,14.6922,14.77,14.77,14.77,14.07,12.83,15.39,-0.09,-0.7,-0.02,326.42499544677446,327.666103088977,326.48,327.7882932484465,128.872527485455,105.67176132,946619905.0,9.24,152.8950124686762,202.315184009091,-23.200766165455008,117.2721444027275,946619752.1049876,-49.4201715404148,50.3719,0.0,1.454,1.3942,0,True,False,False,False,False,False,False,0,0.0,0.0,1.0,0,-0.101799999999999,-0.1418999999999997,-0.0777999999999998,-1.2411076422025644,-1.3632978016720472,1,0.9828912956868172,Low Vol / Uptrend,1.0,1,0.0,0,0,53,0,1,1.0,1.0,0.0,0.0533999999999998,1.3923,1.3923,1.5045642857142858,0.05,-0.0367262723521319,-0.009189675245776,0.0005848802151766,0.0446553832899353,0,0.0406313089439359,0.0123381208318919,1,0.303660432129232,1.0,1.0,1.0,0.7375718164891903,0.0181707839497358,0.04123629663773691,1.0148896924447053,0,0.06,6,0.05,0.6,0.7,0.7,1.0,0.7,0,0,0.9564393966914841,0.02543909752963014,2024,8,Aug
2024-08-27,SAP,2.9202,2.9202,2.9202,1.4515,-0.0270754392008267,0,14.9595,14.8962,14.9506,14.75,14.75,14.75,13.95,13.48,15.69,-0.19,-0.02,0.29,329.178873110426,326.42499544677446,328.57,328.7499353947373,129.134449591636,105.626990744818,964901075.0,9.24,151.36881589738894,202.574991209091,-23.50745884681801,117.380720168227,964900923.631184,-51.20617531170205,50.1038,0.0,1.4006,1.4626,1,False,True,False,False,False,False,False,0,0.0,0.7818314824680298,0.6234898018587336,0,0.2095000000000002,0.1462000000000003,0.2005999999999996,2.753877663651565,0.4289377156887326,1,1.0186111064468193,Low Vol / Uptrend,1.0,1,0.0,0,0,54,0,1,1.0,1.0,0.0,0.0508999999999999,1.5195999999999998,1.5195999999999998,1.4956928571428574,0.05,0.0363415678994716,-0.0049853454015362,0.0151855761060552,0.0412362966377369,1,0.0408699373949953,0.005401413466626,0,0.1321610408751801,1.0,1.0,1.0,0.7275867760523921,-0.0135377196004135,0.032058454339390904,0.7844018460208505,0,0.06,7,0.05,0.6,0.7,0.7,1.0,0.7,0,1,0.9383121849774072,-0.0189528074405787,2024,8,Aug
2024-08-28,SAP,3.1291,3.1291,3.1291,1.4122,0.0236510409290469,1,15.0801,15.0162,15.067,14.74,14.74,14.74,14.24,13.41,15.69,0.12,-0.06,0.3,331.7424425753318,329.178873110426,330.94,330.02701533753213,129.773590826909,105.958698971091,1022005777.0,9.24,151.7454797454491,202.908244318182,-23.81489185581799,117.866144899,1022005625.2545204,-51.1627645727329,49.9838,0.0,1.4515,1.402,2,False,False,True,False,False,False,False,0,0.0,0.9749279121818236,-0.2225209339563143,0,0.3400999999999996,0.2761999999999993,0.3269999999999999,2.563569464905754,1.715427237799645,1,0.9910317633649316,Low Vol / Uptrend,1.0,1,0.0,0,0,55,0,1,1.0,1.0,0.0,0.0393000000000001,1.6776000000000002,1.6776000000000002,1.500592857142857,0.05,-0.0270754392008267,-0.0091533812178289,-0.0036605794077366,0.0320584543393909,2,0.0401745505756553,0.0043468899354672,0,0.1082000886924998,1.0,1.0,1.0,0.7361908683623163,0.0118255204645234,0.03204190778471673,0.7975672988395113,0,0.06,8,0.05,0.6,0.7,0.7,1.0,0.7,0,0,0.953846626901194,0.016555728650332835,2024,8,Aug
2024-08-29,SAP,3.1207,3.1207,3.1207,1.4456,-0.020890979524073,0,14.8622,14.8184,14.8631,14.72,14.72,14.72,13.81,13.2,15.69,-0.29,-0.25,0.31,330.2983895676008,331.7424425753318,330.7,330.4448979716751,130.040562045091,105.768045623273,1088726909.0,9.24,148.43002806214935,203.021942509091,-24.27251642181801,117.904303834182,1088726760.569972,-54.59191444694165,50.1816,0.0,1.4122,1.3506,3,False,False,False,True,False,False,False,0,0.0,0.4338837391175582,-0.900968867902419,0,0.142199999999999,0.0983999999999998,0.1430999999999986,-1.444053007730986,-0.1465084040743249,1,1.0144706961622612,Low Vol / Downtrend,1.0,1,0.0,0,0,56,0,1,0.5,0.5,0.0,0.0334,1.7085,1.7085,1.5165357142857143,0.05,0.0236510409290469,0.0109723898758972,-0.0036760868952777,0.0320419077847167,3,0.0375267073287931,-0.002648247322635,0,0.070569669207379,-1.0,1.0,0.5,0.7285009941839329,-0.0104454897620366,0.03269707171933963,0.8713013756539242,0,0.06,9,0.05,0.6,0.7,0.35,0.0,0.0,1,0,0.9398978736550048,-0.014623685666851127,2024,8,Aug
2024-08-30,SAP,3.1985,3.1985,3.1985,1.4154,-0.0172389430549667,0,14.8522,14.7427,14.7972,14.7,14.7,14.7,13.97,13.04,15.64,-0.12,-0.39,0.28,331.4852622011198,330.2983895676008,330.39,330.9889534452768,126.695336302455,101.882994311455,1033715147.0,9.24,159.83074097660247,199.320817645455,-24.81234199100001,114.289165306955,1033714987.1692592,-39.49007666885254,50.2573,0.0,1.4456,1.4413,4,False,False,False,False,True,False,False,0,0.5,-0.433883739117558,-0.9009688679024191,0,0.1522000000000005,0.0426999999999999,0.0972000000000008,1.1868726335189876,0.4963087558429606,1,0.9932774096209632,Low Vol / Downtrend,1.0,1,0.0,0,0,57,0,1,0.5,0.5,0.0,0.0302,1.7529,1.7529,1.5332714285714286,0.05,-0.020890979524073,-0.0081051259319509,-0.0049400164497026,0.0326970717193396,4,0.0354720150751872,-0.0002288351875464,0,0.0064511471102341,-1.0,1.0,0.5,0.7222217006068212,-0.0086194715274832,0.02890216396222902,0.8147877672291075,0,0.06,0,0.05,0.6,0.7,0.35,0.0,0.0,1,0,0.9398978736550048,0.0,2024,8,Aug
2024-08-31,SAP,3.1289,3.1289,3.1289,1.391,-0.0867721063982746,0,14.8045,14.6129,14.6746,14.69,14.69,14.69,14.0,13.2,15.42,-0.08,-0.22,0.07,333.13794295897367,331.4852622011198,332.38,332.7785664316616,118.532364461636,94.4430265783636,929342228.0,9.24,142.4568053356863,191.585365654545,-24.089337883272407,106.4876955199998,929342085.5431948,-49.12856031885869,50.3871,0.0,1.4154,1.4755,5,False,False,False,False,False,True,False,1,0.0,-0.9749279121818236,-0.2225209339563146,0,0.1145000000000013,-0.0770999999999997,-0.0153999999999996,1.6526807578538865,0.3593765273120652,1,0.9761543569187224,Low Vol / Downtrend,1.0,1,0.0,0,0,58,0,1,0.5,0.5,0.0,0.0243999999999999,1.7134999999999998,1.7134999999999998,1.5484714285714285,0.05,-0.0172389430549667,-0.0048262938833309,-0.0010425505902695,0.028902163962229,5,0.0437615257922445,-0.0052398546718817,1,0.1197365625859966,-1.0,1.0,0.5,0.6908873514827223,-0.0433860531991372,0.03956617681417682,0.9041315652935669,0,0.06,0,0.05,0.6,0.7,0.35,0.0,0.0,1,0,0.9398978736550048,0.0,2024,8,Aug
2024-09-01,SAP,3.1251,3.1251,3.1251,1.2703,-0.0114933480280248,0,14.9962,14.8821,14.9505,14.67,14.67,14.67,14.34,12.98,15.69,0.28,-0.42,0.36,333.1484682797416,333.13794295897367,332.63,331.6742571360836,117.979237493455,93.5778333152727,1010581505.0,9.24,153.2342776058348,190.7642443,-24.401404178182304,105.77853540436384,1010581351.7657224,-37.52996669416521,50.1179,0.0,1.391,1.454,6,False,False,False,False,False,False,True,1,0.0,-0.7818314824680299,0.6234898018587334,0,0.3262,0.2120999999999995,0.2804999999999999,0.0105253207679538,1.4742111436580103,1,0.8914513871990318,Low Vol / Downtrend,1.0,1,0.0,0,0,59,0,1,0.5,0.5,0.0,0.1207,1.7341000000000002,1.7341000000000002,1.5636642857142855,0.05,-0.0867721063982746,-0.0416340096591047,-0.0256652854498188,0.0395661768141768,6,0.0356138563446835,-0.0131047233114975,0,0.367966984104877,-1.0,1.0,0.5,0.6869170470933467,-0.0057466740140124,0.04003818288329614,1.1242304819728715,0,0.06,0,0.05,0.6,0.7,0.35,0.0,0.0,1,0,0.9398978736550048,0.0,2024,9,Sep
2024-09-02,SAP,3.1989,3.1989,3.1989,1.2557,-0.0150513657720794,0,14.9825,14.9244,14.9906,14.65,14.65,14.65,14.32,12.9,15.69,0.27,-0.48,0.37,334.13983729717785,333.1484682797416,334.0,332.8095006839101,133.315927330909,106.595000386909,1103728843.0,9.24,134.89014653538842,204.615347990909,-26.720926944,119.955463858909,1103728708.1098535,-69.72520145552056,50.0756,0.0,1.2703,1.4006,0,True,False,False,False,False,False,False,0,0.0,0.0,1.0,1,0.3324999999999996,0.2744,0.3406000000000002,0.9913690174362272,1.3303366132677752,1,0.8812056261558878,Low Vol / Downtrend,1.0,1,0.0,0,0,60,0,1,0.5,0.5,0.0,0.0145999999999999,1.9286,1.9286,1.5845928571428571,0.05,-0.0114933480280248,-0.0385014658270886,-0.0225488672152584,0.0400381828832961,0,0.033186057599984,-0.0169827177253807,0,0.5117425495395058,-1.0,1.0,0.5,0.6817475272279073,-0.0075256828860397,0.031758581961579366,0.9569856818905382,0,0.06,0,0.05,0.6,0.7,0.35,0.0,0.0,1,0,0.9398978736550048,0.0,2024,9,Sep
2024-09-03,SAP,3.0426,3.0426,3.0426,1.2368,0.0439036222509703,1,14.782,14.7502,14.8079,14.64,14.64,14.64,14.19,12.52,15.69,0.17,-0.83,0.38,333.57326147483417,334.13983729717785,334.24,330.76822467125567,133.855055087818,106.374023875182,1162869156.0,9.24,130.4110402804986,204.546560290909,-27.481031212635983,120.1145394815,1162869025.5889597,-74.1355200104104,50.2498,0.0,1.2557,1.4515,1,False,True,False,False,False,False,False,0,0.0,0.7818314824680298,0.6234898018587336,0,0.1419999999999994,0.1101999999999989,0.1678999999999995,-0.5665758223436796,2.8050368035785027,1,0.8679422779562013,Low Vol / Downtrend,1.0,1,0.0,0,0,61,0,1,0.5,0.5,0.0,0.0189000000000001,1.7869000000000002,1.7869000000000002,1.5982142857142858,0.05,-0.0150513657720794,-0.0377722733994595,-0.0302893485554837,0.0317585819615793,1,0.0384002739575061,-0.0111352223250888,1,0.2899776792585153,-1.0,1.0,0.5,0.6967131201808808,0.021951811125485,0.0463978167741783,1.208267858336696,1,0.06,0,0.05,0.6,0.7,0.35,0.0,0.0,1,0,0.9398978736550048,0.0,2024,9,Sep
2024-09-04,SAP,2.9521,2.9521,2.9521,1.2911,-0.019208426922779,0,14.4373,14.3662,14.4398,14.61,14.61,14.61,13.68,12.47,15.37,-0.3,-0.83,0.08,332.2970842768177,333.57326147483417,332.13,333.1053342959889,134.708251532727,105.861090217273,1164698398.0,9.24,129.01827431932392,204.488991754545,-28.847161315453988,120.284670875,1164698268.9817257,-75.47071743522108,50.6338,0.0,1.2368,1.4122,2,False,False,True,False,False,False,False,0,0.0,0.9749279121818236,-0.2225209339563143,0,-0.1726999999999989,-0.2438000000000002,-0.1701999999999994,-1.2761771980164551,-0.8082500191711688,1,0.906048087863237,Low Vol / Downtrend,1.0,1,0.0,0,0,62,0,1,0.5,0.5,0.0,0.0543,1.7153000000000005,1.7153000000000005,1.6150214285714284,0.05,0.0439036222509703,0.0057863028169553,-0.017330428200475,0.0463978167741783,2,0.0374919497436813,-0.0093834377821535,0,0.2502787357367285,-1.0,1.0,0.5,0.690021738653313,-0.0096042134613895,0.046405205370650224,1.2377378527365364,1,0.06,0,0.05,0.6,0.7,0.35,0.0,0.0,1,0,0.9398978736550048,0.0,2024,9,Sep
2024-09-05,SAP,2.9484,2.9484,2.9484,1.2663,0.0301666271815526,1,14.4038,14.2805,14.3406,14.58,14.58,14.58,13.7,13.29,15.11,-0.25,0.05,-0.16,331.6628280283581,332.2970842768177,331.03,332.20764735025125,135.921706175,106.007190323273,865425016.0,9.24,100.67306701340588,204.940414390909,-29.914515851727003,120.9644482491365,865424915.326933,-104.26734737750311,50.7195,0.0,1.2911,1.4456,3,False,False,False,True,False,False,False,0,0.0,0.4338837391175582,-0.900968867902419,0,-0.1761999999999997,-0.2995000000000001,-0.2393999999999998,-0.6342562484596215,-0.5448193218931578,1,0.8886443293789923,Low Vol / Downtrend,1.0,1,0.0,0,0,63,0,1,0.5,0.5,0.0,0.0247999999999999,1.6573,1.6573,1.6242714285714286,0.05,-0.019208426922779,0.0032146098520373,-0.0177243249740375,0.0464052053706502,3,0.0366976159761643,-0.0100009318539454,0,0.272522658159625,-1.0,1.0,0.5,0.7004295529218735,0.0150833135907761,0.02917527222871251,0.7950181899462441,0,0.06,0,0.05,0.6,0.7,0.35,0.0,0.0,1,0,0.9398978736550048,0.0,2024,9,Sep
2024-09-06,SAP,3.0049,3.0049,3.0049,1.3045,0.0537370640091989,1,14.7757,14.7068,14.7409,14.54,14.54,14.54,14.67,13.93,14.98,0.77,0.76,-0.26,332.6808852780521,331.6628280283581,332.45,330.4715038627314,132.964118561364,101.730378663636,924114818.0,9.24,106.9389489319689,201.309716381818,-31.233739897727983,117.3472486125,924114711.061051,-94.3707674498491,50.2932,0.0,1.2663,1.4154,4,False,False,False,False,True,False,False,0,0.5,-0.433883739117558,-0.9009688679024191,0,0.2357000000000013,0.1668000000000002,0.2009000000000007,1.0180572496939817,2.209381415320649,1,0.9154517315603692,Low Vol / Downtrend,1.0,1,0.0,0,0,64,0,1,0.5,0.5,0.0,0.0382,1.7386,1.7386,1.63665,0.05,0.0301666271815526,0.0182872741699146,0.0056634217419279,0.0291752722287125,4,0.0411479207156743,-0.0019196815329428,1,0.0466531844028663,-1.0,1.0,0.5,0.7192490667815221,0.0268685320045993,0.03380275521119216,0.8214936410703206,0,0.06,0,0.05,0.6,0.7,0.35,0.0,0.0,1,0,0.9398978736550048,0.0,2024,9,Sep
2024-09-07,SAP,3.0328,3.0328,3.0328,1.3746,0.0056016295649643,1,14.8542,14.7252,14.7516,14.5,14.5,14.5,14.66,14.19,15.14,0.82,1.09,-0.07,332.16055428124,332.6808852780521,331.79,331.4758182730197,125.612916724545,94.38387194,951848477.0,9.24,110.53069918044216,194.003981627273,-31.229044784545,109.99839433227253,951848366.4693007,-83.47328244683084,50.2748,0.0,1.3045,1.391,5,False,False,False,False,False,True,False,1,0.0,-0.9749279121818236,-0.2225209339563146,0,0.3542000000000005,0.2251999999999991,0.2515999999999998,-0.5203309968120493,0.6847360082203409,1,0.9646454198565608,Low Vol / Downtrend,1.0,1,0.0,0,0,65,0,1,0.5,0.5,0.0,0.0701,1.7283,1.7283,1.6678214285714288,0.05,0.0537370640091989,0.0215650880893241,0.0187095041493726,0.0338027552111921,5,0.0402885323653093,-0.0037246226693511,0,0.0924487056410683,-1.0,1.0,0.5,0.7212635502000503,0.002800814782482,0.029653059852484433,0.7360173754558851,0,0.06,0,0.05,0.6,0.7,0.35,0.0,0.0,1,0,0.9398978736550048,0.0,2024,9,Sep
2024-09-08,SAP,3.0141,3.0141,3.0141,1.3823,-0.0061491716704045,0,14.6899,14.6675,14.7044,14.46,14.46,14.46,14.08,14.03,15.19,0.28,0.99,0.0,333.09729781312467,332.16055428124,332.35,331.71224071770365,125.718924317455,93.3943294674546,789550675.0,9.24,92.0345432476957,193.318513345455,-32.32459485000041,109.5566268924548,789550582.9654567,-101.2839700977593,50.3325,0.0,1.3746,1.2703,6,False,False,False,False,False,False,True,1,0.0,-0.7818314824680299,0.6234898018587334,0,0.2298999999999988,0.2074999999999995,0.2443999999999988,0.9367435318846448,1.3850570954210184,1,0.9700490061601368,Low Vol / Downtrend,1.0,1,0.0,0,0,66,0,1,0.5,0.5,0.0,0.0077,1.6395,1.6395,1.692357142857143,0.05,0.0056016295649643,0.0298351069185719,0.0228401032167814,0.0296530598524844,6,0.0398580189919594,-0.0022504418839842,0,0.05646145846933,-1.0,1.0,0.5,0.7190459635051575,-0.0030745858352022,0.02920986829384106,0.7328479696829288,0,0.06,0,0.05,0.6,0.7,0.35,0.0,0.0,1,0,0.9398978736550048,0.0,2024,9,Sep
2024-09-09,SAP,3.0409,3.0409,3.0409,1.3738,-0.0010190711894015,0,14.148,14.135,14.1992,14.42,14.42,14.42,13.48,12.92,14.74,-0.26,-0.07,-0.41,331.4305329538665,333.09729781312467,330.69,330.9130786192833,141.919418455636,106.215112439273,918043311.0,9.24,100.32113065529217,207.131369109091,-35.70430601636299,124.0672654474545,918043210.6788694,-106.81023845379885,50.865,0.0,1.3823,1.2557,0,True,False,False,False,False,False,False,0,0.0,0.0,1.0,0,-0.2720000000000002,-0.2850000000000001,-0.2208000000000005,-1.666764859258194,0.5174543345831921,1,0.9640840082925528,Low Vol / Downtrend,1.0,1,0.0,0,0,67,0,1,0.5,0.5,0.0,0.0085000000000001,1.6586,1.6586,1.7113785714285714,0.05,-0.0061491716704045,0.0177298406345862,0.0128295444325064,0.029209868293841,0,0.0395088004033025,-0.0006284546974277,0,0.0159067015706008,-1.0,1.0,0.5,0.7186795839925256,-0.0005095355947009,0.025060165784848445,0.63429325945198,0,0.06,0,0.05,0.6,0.7,0.35,0.0,0.0,1,0,0.9398978736550048,0.0,2024,9,Sep
2024-09-10,SAP,2.9896,2.9896,2.9896,1.3724,-0.0093995919556981,0,13.6899,13.6802,13.7532,14.37,14.37,14.37,12.91,11.85,14.46,-0.77,-1.08,-0.66,331.8890475157684,331.4305329538665,331.47,329.33544917596583,144.121321880727,106.735400361818,966970585.0,9.24,106.37815292327778,208.113176527273,-37.385921518909015,125.4283611212725,966970478.621847,-101.73502360399522,51.3198,0.0,1.3738,1.2368,1,False,True,False,False,False,False,False,0,0.0,0.7818314824680298,0.6234898018587336,0,-0.6800999999999995,-0.6898,-0.6167999999999996,0.4585145619019499,2.5535983398025905,1,0.9631015380555392,Low Vol / Uptrend,1.0,1,0.0,0,0,68,0,1,1.0,1.0,0.0,0.0013999999999998,1.6158,1.6158,1.7182499999999998,0.05,-0.0010190711894015,-0.0005222044316138,0.0164674155791819,0.0250601657848484,1,0.0260470968847285,0.0071087967468298,0,0.2729208855132633,1.0,1.0,1.0,0.7153019365743153,-0.004699795977849,0.025886213403933676,0.993823362292281,0,0.06,0,0.05,0.6,0.7,0.7,1.0,0.7,0,0,0.9398978736550048,0.0,2024,9,Sep
2024-09-11,SAP,2.9855,2.9855,2.9855,1.3595,0.0013240161824199,1,12.432,12.6266,12.669,14.32,14.32,14.32,11.6,11.01,13.7,-2.03,-1.87,-1.38,329.2900209966796,331.8890475157684,328.79,329.30843111437923,145.321522240909,106.415721513636,1107798274.0,9.24,118.09850723449848,208.251445218182,-38.90580072727299,125.86862187727247,1107798155.9014928,-90.15293798368351,52.3734,0.0,1.3724,1.2911,2,False,False,True,False,False,False,False,0,0.0,0.9749279121818236,-0.2225209339563143,0,-1.888,-1.6934000000000005,-1.6509999999999998,-2.599026519088852,-0.0184101176996591,1,0.9540487765859116,Low Vol / Uptrend,1.0,1,0.0,0,0,69,0,1,1.0,1.0,0.0,0.0129000000000001,1.6131,1.6131,1.713642857142857,0.05,-0.0093995919556981,-0.005522611605168,0.0085541717517318,0.0258862134039336,2,0.0253356505925397,0.0083905331678743,0,0.3311749638016009,1.0,1.0,1.0,0.7157754722439855,0.0006620080912098,0.0059527316814239,0.23495475909257815,0,0.06,1,0.05,0.6,0.7,0.7,1.0,0.7,0,0,0.9407689816511836,0.0009268113276938994,2024,9,Sep
2024-09-12,SAP,2.9349,2.9349,2.9349,1.3613,0.0180709615808418,1,11.8394,11.8461,11.8951,14.27,14.27,14.27,11.13,10.43,12.65,-2.45,-2.39,-2.38,332.3400353766858,329.2900209966796,332.67,331.42496242705045,146.973859522909,106.695037833364,1325171842.0,9.24,142.7097914289986,208.838606527273,-40.27882168954501,126.83444867813652,1325171699.2902086,-66.12881509827437,53.1539,0.0,1.3595,1.2663,3,False,False,False,True,False,False,False,0,0.0,0.4338837391175582,-0.900968867902419,0,-2.4306,-2.4239,-2.3749,3.050014380006246,0.9150729496353732,1,0.9553119526049294,Low Vol / Uptrend,1.0,1,0.0,0,0,70,0,1,1.0,1.0,0.0,0.0018,1.5754,1.5754,1.7041357142857143,0.05,0.0013240161824199,-0.0030315489875598,-0.0019284378136239,0.0059527316814239,3,0.0240636561596886,0.0117027659031664,0,0.4863253458038886,1.0,1.0,1.0,0.7222428477737005,0.0090354807904209,0.010652667167345375,0.4426869756055901,0,0.06,2,0.05,0.6,0.7,0.7,1.0,0.7,0,1,0.9526694017378899,0.012649673106589265,2024,9,Sep
2024-09-13,SAP,2.8991,2.8991,2.8991,1.3859,0.0087307886571903,1,11.7724,11.9637,12.102,14.2,14.2,14.2,11.28,10.43,12.76,-2.24,-2.31,-2.21,330.92247269101665,332.3400353766858,330.91,332.94285117595234,144.521724944364,102.734179758364,1280912915.0,9.24,135.54130099407396,205.540127236364,-41.787545186,123.627952351364,1280912779.458699,-69.99882624229002,53.0363,0.0,1.3613,1.3045,4,False,False,False,False,True,False,False,0,0.5,-0.433883739117558,-0.9009688679024191,0,-2.4276,-2.2363,-2.097999999999999,-1.417562685669168,-2.0203784849356907,1,0.972575358198172,Low Vol / Uptrend,1.0,1,0.0,0,0,71,0,1,1.0,1.0,0.0,0.0245999999999999,1.5377999999999998,1.5377999999999998,1.6887714285714286,0.05,0.0180709615808418,0.0033317952691878,0.0005654285895515,0.0106526671673453,4,0.0212387502427432,0.0081854825437884,0,0.3854032111228037,1.0,1.0,1.0,0.7253957226052402,0.004365394328595,0.010382941245451381,0.4888678065696919,0,0.06,3,0.05,0.6,0.7,0.7,1.0,0.7,0,0,0.9584916903826117,0.006111552060033221,2024,9,Sep
2024-09-14,SAP,2.9406,2.9406,2.9406,1.398,0.0084406294706724,1,12.7371,13.1636,13.2336,14.13,14.13,14.13,12.84,11.99,13.71,-0.61,-0.66,-1.19,330.928176326157,330.92247269101665,328.79,332.5395423757858,136.255142103273,95.1156550043636,938242372.0,9.24,104.9898282355082,197.770160727273,-41.139487098909385,115.68539855381827,938242267.0101718,-92.7803324917648,51.8364,0.0,1.3859,1.3746,5,False,False,False,False,False,True,False,1,0.0,-0.9749279121818236,-0.2225209339563146,0,-1.392900000000001,-0.9664,-0.8964000000000016,0.0057036351403212,-1.6113660496288276,1,0.9810667081037916,Low Vol / Uptrend,1.0,1,0.0,0,0,72,0,1,1.0,1.0,0.0,0.0121,1.5547,1.5547,1.6774285714285715,0.05,0.0087307886571903,0.009375255473484,0.0035414206550704,0.0103829412454513,5,0.0189530191057596,0.0109503881831336,0,0.5777648469633994,1.0,1.0,1.0,0.7284571208623009,0.0042203147353361,0.010204519212899221,0.5384112766392024,0,0.06,4,0.05,0.6,0.7,0.7,1.0,0.7,0,0,0.9641548816290784,0.005908440629470713,2024,9,Sep
